,university,career,inscription_date,first_name,last_name,gender,age,postal_code,location,email,fecha_nacimiento
1046,UNIV. NACIONAL DEL COMAHUE,DISEÑO DE IMAGEN Y SONIDO,2020-11-23, ,ALAN SCOTT,M,-1,3029, ,BOWMANDOUGLAS@GMAIL.COM,1919-04-13
1047,UNIV. NACIONAL DEL COMAHUE,ACTUARIO ,2020-10-16, ,JOHN WILSON,M,-1,3052, ,JOHN88@YAHOO.COM,2013-09-12
1048,UNIV. NACIONAL DEL COMAHUE,DISEÑO INDUSTRIAL,2020-12-18, ,TIMOTHY FISHER,M,-1,3567, ,VLAWRENCE@GMAIL.COM,1924-11-04
1049,UNIV. NACIONAL DEL COMAHUE,DISEÑO INDUSTRIAL,2020-09-12, ,MEGAN GREEN,F,-1,2134, ,HEATHER75@YAHOO.COM,1947-12-28
1050,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN ARTES,2020-09-15, ,JOANNE ANDERSON,F,-1,5306, ,JOSEPH32@YAHOO.COM,2019-07-26
1051,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN RELACIONES DEL TRABAJO ,2021-02-19, ,RANDY HARDY MD,M,-1,3358, ,JOSEPH75@HOTMAIL.COM,2001-04-26
1052,UNIV. NACIONAL DEL COMAHUE,BIOQUÍMICA,2020-09-27, ,ABIGAIL HILL,F,-1,5750, ,LLONG@HOTMAIL.COM,1909-07-13
1053,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN SOCIOLOGÍA ,2020-10-15, ,DUSTIN FREY,M,-1,3269, ,DANIELLEHARMON@HOTMAIL.COM,1920-07-05
1054,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN TERAPIA OCUPACIONAL,2020-11-04, ,MR. KIRK RIOS DDS,M,-1,3350, ,KVAUGHN@HOTMAIL.COM,1955-06-23
1055,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN SOCIOLOGÍA ,2021-02-02, ,CONNIE SCHMIDT,F,-1,2618, ,FULLERBENJAMIN@YAHOO.COM,2008-05-16
1056,UNIV. NACIONAL DEL COMAHUE,DISEÑO INDUSTRIAL,2020-09-18, ,KAREN CASTILLO,F,-1,9039, ,WALKERRODNEY@YAHOO.COM,2020-04-05
1057,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN KINESIOLOGÍA Y FISIATRÍA,2021-02-10, ,KAREN GONZALEZ,F,-1,7130, ,TARA64@HOTMAIL.COM,1906-02-15
1058,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN SOCIOLOGÍA ,2021-02-08, ,JOHN HILL,M,-1,3481, ,BARNETTMARIA@GMAIL.COM,1930-10-17
1059,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN GESTIÓN DE AGROALIMENTOS,2020-11-30, ,DANIEL PARK,M,-1,8200, ,GCOLE@HOTMAIL.COM,1972-10-28
1060,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN MUSICOTERAPIA,2020-09-15, ,NATHAN VAUGHN,M,-1,6661, ,COREYSHARP@HOTMAIL.COM,1988-09-03
1061,UNIV. NACIONAL DEL COMAHUE,CIENCIAS VETERINARIAS,2021-01-05, ,THEODORE SMITH,M,-1,9001, ,DUANE94@HOTMAIL.COM,1934-06-18
1062,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN CIENCIAS DE LA EDUCACIÓN ,2020-11-24, ,APRIL BURNS,F,-1,1748, ,RCARR@YAHOO.COM,1954-01-30
1063,UNIV. NACIONAL DEL COMAHUE,AGRONOMÍA,2021-01-10, ,STEVEN GROSS,M,-1,2318, ,AMY54@HOTMAIL.COM,1916-03-14
1064,UNIV. NACIONAL DEL COMAHUE,DISEÑO INDUSTRIAL,2021-01-14, ,DANIELLE PETERSON,F,-1,2814, ,KJOHNSON@HOTMAIL.COM,1969-05-24
1065,UNIV. NACIONAL DEL COMAHUE,FARMACIA,2020-11-25, ,DAVID MOORE,M,-1,8162, ,MELISSALAMBERT@YAHOO.COM,1919-01-09
1066,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN ARTES,2020-10-15, ,RICHARD FIELDS,M,-1,7607, ,OROZCOJOHN@HOTMAIL.COM,1970-12-26
1067,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN SOCIOLOGÍA ,2020-09-20, ,LINDA COLLINS,F,-1,2852, ,FCLARK@GMAIL.COM,1935-04-22
1068,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN CIENCIAS GEOLÓGICAS,2021-02-11, ,KYLE HERNANDEZ,M,-1,2919, ,MICHELE16@GMAIL.COM,1997-06-29
1069,UNIV. NACIONAL DEL COMAHUE,DISEÑO DE IMAGEN Y SONIDO,2021-01-31, ,ABIGAIL MAYS,F,-1,9225, ,MARIA16@YAHOO.COM,1961-09-12
1070,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN PRODUCCIÓN DE BIOIMAGENES,2021-02-03, ,MAURICE MEADOWS,M,-1,1768, ,ZWEBER@GMAIL.COM,1985-11-29
1071,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN RELACIONES DEL TRABAJO ,2020-09-05, ,AMY MENDOZA,F,-1,2508, ,CHAMBERSKEVIN@GMAIL.COM,1948-03-08
1072,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN CIENCIA POLÍTICA ,2020-09-04, ,AMANDA HILL,F,-1,8105, ,GREGORYBAKER@YAHOO.COM,1909-10-18
1073,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN PRODUCCIÓN DE BIOIMAGENES,2021-01-06, ,HOWARD LEE,M,-1,8407, ,CHRISTIAN72@HOTMAIL.COM,2013-01-07
1074,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN CIENCIAS BIOLÓGICAS,2021-02-17, ,BRAD BARTLETT,M,-1,4103, ,PBERRY@YAHOO.COM,1981-12-20
1075,UNIV. NACIONAL DEL COMAHUE,INGENIERÍA MECÁNICA,2020-12-25, ,JANET BAUER,F,-1,3581, ,ROBERT12@GMAIL.COM,1958-01-04
1076,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN TERAPIA OCUPACIONAL,2020-11-29, ,RONALD LEWIS,M,-1,8113, ,STEPHANIE00@HOTMAIL.COM,2003-03-25
1077,UNIV. NACIONAL DEL COMAHUE,INGENIERÍA MECÁNICA,2020-09-11, ,MELISSA WALLACE,F,-1,1870, ,THOMAS12@GMAIL.COM,1912-03-07
1078,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN MUSICOTERAPIA,2021-01-03, ,MISTY CARTER,F,-1,5751, ,TASHA15@YAHOO.COM,2003-05-28
1079,UNIV. NACIONAL DEL COMAHUE,DISEÑO INDUSTRIAL,2020-09-15, ,THERESA LE,F,-1,2121, ,PAULCORTEZ@GMAIL.COM,1992-02-10
1080,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN GESTIÓN DE AGROALIMENTOS,2020-11-16, ,MICHAEL BAXTER,M,-1,5584, ,GREGORY78@HOTMAIL.COM,1934-04-23
1081,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN CIENCIAS ANTROPOLÓGICAS,2020-12-02, ,JARED SCOTT,M,-1,3358, ,LPALMER@YAHOO.COM,1907-11-13
1082,UNIV. NACIONAL DEL COMAHUE,CIENCIAS VETERINARIAS,2020-09-25, ,MARY MORSE,F,-1,3486, ,CAMERONPEGGY@HOTMAIL.COM,1934-01-19
1083,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN CIENCIAS ANTROPOLÓGICAS,2020-11-29, ,DANIEL CERVANTES,M,-1,1771, ,FREEMANERICA@YAHOO.COM,1970-05-16
1084,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN CIENCIAS DE LA COMPUTACIÓN,2020-12-18, ,LISA OSBORNE,F,-1,4655, ,GUERREROBENJAMIN@HOTMAIL.COM,1940-12-23
1085,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN PLANIFICACIÓN Y DISEÑO DEL PAISAJE,2020-12-18, ,DAVID FERNANDEZ,M,-1,1642, ,AUSTIN97@YAHOO.COM,1962-05-27
1086,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN CIENCIAS DE LA COMPUTACIÓN,2021-02-12, ,NICOLE GARDNER,F,-1,8332, ,HAYESTHOMAS@GMAIL.COM,2002-08-02
1087,UNIV. NACIONAL DEL COMAHUE,INGENIERÍA ELECTRÓNICA,2020-10-14, ,MISTY MURPHY,F,-1,9411, ,BRADLEYALEXANDER@GMAIL.COM,1906-09-24
1088,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN CIENCIAS DE LA EDUCACIÓN ,2021-02-02, ,SARAH BOYD,F,-1,2764, ,PATRICIA82@YAHOO.COM,1946-09-10
1089,UNIV. NACIONAL DEL COMAHUE,DISEÑO INDUSTRIAL,2020-10-09, ,GLEN REILLY,M,-1,6214, ,VFERNANDEZ@YAHOO.COM,1990-04-27
1090,UNIV. NACIONAL DEL COMAHUE,CIENCIAS VETERINARIAS,2021-02-03, ,DERRICK WHEELER,M,-1,3560, ,PATRICK59@YAHOO.COM,1984-12-10
1091,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN CIENCIAS DE LA EDUCACIÓN ,2020-12-20, ,JOSEPH WILSON,M,-1,3261, ,VMOORE@YAHOO.COM,1975-06-10
1092,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN CIENCIA POLÍTICA ,2020-10-23, ,SEAN ZIMMERMAN,M,-1,4184, ,CYNTHIA55@HOTMAIL.COM,1983-09-23
1093,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN ARTES,2021-01-06, ,ROBERT THOMAS,M,-1,9015, ,WOODARDJEREMY@HOTMAIL.COM,1915-10-29
1094,UNIV. NACIONAL DEL COMAHUE,CIENCIAS VETERINARIAS,2020-11-21, ,FRANK MILLER,M,-1,5357, ,EPHILLIPS@GMAIL.COM,1919-09-11
1095,UNIV. NACIONAL DEL COMAHUE,ARQUITECTURA,2021-01-01, ,COURTNEY GAY,F,-1,1858, ,ANDREAFROST@GMAIL.COM,2007-08-16
1096,UNIV. NACIONAL DEL COMAHUE,MEDICINA,2020-11-30, ,GILBERT SMITH,M,-1,2705, ,ERIC84@HOTMAIL.COM,1921-01-29
1097,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN PLANIFICACIÓN Y DISEÑO DEL PAISAJE,2021-01-25, ,REGINA GRIFFIN,F,-1,2607, ,DEREKBARBER@YAHOO.COM,1915-11-09
1098,UNIV. NACIONAL DEL COMAHUE,INGENIERÍA EN INFORMÁTICA,2020-11-25, ,SHELLY FRAZIER,F,-1,2117, ,SYLVIA45@HOTMAIL.COM,1972-09-18
1099,UNIV. NACIONAL DEL COMAHUE,AGRONOMÍA,2020-11-24, ,MIKE PETERSON,M,-1,4612, ,JOHN90@HOTMAIL.COM,1927-02-16
1100,UNIV. NACIONAL DEL COMAHUE,FARMACIA,2020-12-23, ,SEAN ZHANG,M,-1,9015, ,ERIK60@GMAIL.COM,1961-03-13
1101,UNIV. NACIONAL DEL COMAHUE,ACTUARIO ,2020-10-12, ,ERIN NICHOLS,F,-1,9207, ,SEAN31@GMAIL.COM,1983-11-10
1102,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN ADMINISTRACIÓN ,2020-09-09, ,MRS. REGINA REID,F,-1,5345, ,PERRYNOAH@YAHOO.COM,1930-09-25
1103,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN RELACIONES DEL TRABAJO ,2021-01-03, ,JULIE WILSON,F,-1,3583, ,MICHELLE69@HOTMAIL.COM,1982-07-04
1104,UNIV. NACIONAL DEL COMAHUE,INGENIERÍA EN INFORMÁTICA,2020-09-02, ,KENNETH HENRY,M,-1,8170, ,QYOUNG@HOTMAIL.COM,2007-06-01
1105,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN CIENCIA Y TECNOLOGÍA DE ALIMENTOS,2021-01-10, ,CAROLYN BYRD,F,-1,8403, ,ANDREOWENS@GMAIL.COM,1985-10-27
1106,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN TERAPIA OCUPACIONAL,2020-09-24, ,JAMES GARRISON,M,-1,5261, ,ANGELAHIGGINS@HOTMAIL.COM,1923-10-11
1107,UNIV. NACIONAL DEL COMAHUE,AGRONOMÍA,2020-10-25, ,PAUL PETTY,M,-1,5405, ,CARRILLOHENRY@HOTMAIL.COM,1945-05-16
1108,UNIV. NACIONAL DEL COMAHUE,ARQUITECTURA,2021-02-17, ,MRS. PAMELA HATFIELD MD,F,-1,6453, ,NORTONMELISSA@HOTMAIL.COM,1962-09-30
1109,UNIV. NACIONAL DEL COMAHUE,INGENIERÍA EN INFORMÁTICA,2020-10-06, ,ROGER RAMIREZ,M,-1,1826, ,ALEXANDERROBINSON@YAHOO.COM,2019-01-08
1110,UNIV. NACIONAL DEL COMAHUE,INGENIERÍA EN INFORMÁTICA,2020-12-19, ,EMILY WHITE,F,-1,4133, ,YMYERS@GMAIL.COM,1953-04-08
1111,UNIV. NACIONAL DEL COMAHUE,ARQUITECTURA,2020-12-28, ,WILLIAM JOHNSON,M,-1,3117, ,SMITHCODY@YAHOO.COM,2001-07-12
1112,UNIV. NACIONAL DEL COMAHUE,MEDICINA,2020-09-01, ,IAN TAYLOR,M,-1,3428, ,RICHARD76@GMAIL.COM,1976-11-23
1113,UNIV. NACIONAL DEL COMAHUE,CIENCIAS VETERINARIAS,2021-02-09, ,TODD BUCHANAN,M,-1,2103, ,JONESCARLOS@GMAIL.COM,1934-11-06
1114,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN ADMINISTRACIÓN ,2020-12-14, ,MRS. JESSICA HARDY,F,-1,2152, ,GLENNKYLE@HOTMAIL.COM,2002-07-11
1115,UNIV. NACIONAL DEL COMAHUE,CONTADOR PÚBLICO ,2021-01-29, ,FELICIA SMITH,F,-1,2707, ,ROBINSONCAITLIN@YAHOO.COM,1969-09-20
1116,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN PRODUCCIÓN DE BIOIMAGENES,2020-12-20, ,MARY MILLER,F,-1,8363, ,BRYANTSHANNON@GMAIL.COM,1969-08-28
1117,UNIV. NACIONAL DEL COMAHUE,CIENCIAS VETERINARIAS,2020-10-20, ,BRYAN COPELAND,M,-1,6605, ,JSNYDER@GMAIL.COM,1963-08-02
1118,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN RELACIONES DEL TRABAJO ,2020-11-05, ,RICHARD FLORES,M,-1,2342, ,GJOHNSON@YAHOO.COM,1994-03-14
1119,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN ARTES,2020-11-19, ,JORDAN ANDERSON,F,-1,7249, ,GBERRY@YAHOO.COM,2003-11-28
1120,UNIV. NACIONAL DEL COMAHUE,MEDICINA,2021-01-05, ,TREVOR NGUYEN,M,-1,9311, ,ALEXANDER06@GMAIL.COM,1938-07-05
1121,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN SOCIOLOGÍA ,2021-02-06, ,KYLE WRIGHT,M,-1,6475, ,JOHN69@YAHOO.COM,2004-08-04
1122,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN RELACIONES DEL TRABAJO ,2020-12-01, ,COURTNEY JOHNSON,F,-1,3013, ,VMITCHELL@HOTMAIL.COM,1945-08-11
1123,UNIV. NACIONAL DEL COMAHUE,CIENCIAS VETERINARIAS,2020-10-20, ,AUTUMN MCGEE,F,-1,8133, ,FDOYLE@HOTMAIL.COM,1931-11-20
1124,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN PSICOLOGÍA,2021-01-29, ,JENNIFER DAVIS MD,F,-1,6453, ,LHERNANDEZ@HOTMAIL.COM,1950-11-10
1125,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN CIENCIA Y TECNOLOGÍA DE ALIMENTOS,2020-11-22, ,DEBRA PRICE,F,-1,5609, ,WILLIAMHORN@HOTMAIL.COM,1992-11-17
1126,UNIV. NACIONAL DEL COMAHUE,INGENIERÍA EN INFORMÁTICA,2020-10-03, ,DENISE RAMIREZ,F,-1,6239, ,REBECCARAY@GMAIL.COM,1961-03-30
1127,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN SOCIOLOGÍA ,2020-09-14, ,JASON CHEN,M,-1,5343, ,GARNERANTHONY@HOTMAIL.COM,2000-04-11
1128,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN PRODUCCIÓN DE BIOIMAGENES,2020-09-06, ,NICHOLAS JOHNSON,M,-1,3461, ,YTORRES@GMAIL.COM,1945-01-31
1129,UNIV. NACIONAL DEL COMAHUE,FARMACIA,2020-09-05, ,ZACHARY JACKSON,M,-1,6455, ,RODRIGUEZSCOTT@HOTMAIL.COM,1994-11-25
1130,UNIV. NACIONAL DEL COMAHUE,AGRONOMÍA,2020-11-02, ,ASHLEY MCKINNEY,F,-1,3338, ,KDANIELS@GMAIL.COM,2004-08-20
1131,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN CIENCIA POLÍTICA ,2020-09-01, ,SHERRI CARTER,F,-1,1765, ,FOSTERCHASE@GMAIL.COM,1923-01-17
1132,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN MUSICOTERAPIA,2020-10-06, ,CHRISTINE STRICKLAND,F,-1,5590, ,REBECCAPHILLIPS@HOTMAIL.COM,1997-08-21
1133,UNIV. NACIONAL DEL COMAHUE,CONTADOR PÚBLICO ,2020-09-18, ,CHRISTOPHER HICKMAN,M,-1,7220, ,DLOPEZ@GMAIL.COM,1926-03-07
1134,UNIV. NACIONAL DEL COMAHUE,BIOQUÍMICA,2020-09-13, ,RODNEY JACOBSON,M,-1,7136, ,WESTJOSEPH@HOTMAIL.COM,1992-02-17
1135,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN GESTIÓN DE AGROALIMENTOS,2020-10-20, ,KAITLYN STRONG,F,-1,4147, ,TNICHOLS@YAHOO.COM,2018-10-18
1136,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN CIENCIA Y TECNOLOGÍA DE ALIMENTOS,2020-12-26, ,KIMBERLY HAYES,F,-1,3056, ,TRACEY11@YAHOO.COM,2006-01-31
1137,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN CIENCIAS BIOLÓGICAS,2020-10-04, ,DANIEL JORDAN,M,-1,2214, ,SHATFIELD@HOTMAIL.COM,1969-01-19
1138,UNIV. NACIONAL DEL COMAHUE,DISEÑO DE IMAGEN Y SONIDO,2020-10-29, ,PHILLIP SMITH,M,-1,1778, ,KJONES@YAHOO.COM,1951-07-26
1139,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN GESTIÓN DE AGROALIMENTOS,2021-02-06, ,HEATHER MULLINS,F,-1,3000, ,NICHOLAS64@YAHOO.COM,2001-12-03
1140,UNIV. NACIONAL DEL COMAHUE,ARQUITECTURA,2021-01-11, ,RAYMOND ELLIS,M,-1,3061, ,VINCENT52@HOTMAIL.COM,2005-04-07
1141,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN GESTIÓN DE AGROALIMENTOS,2021-01-06, ,DANIELLE THORNTON,F,-1,6439, ,NKING@HOTMAIL.COM,1959-05-01
1142,UNIV. NACIONAL DEL COMAHUE,MEDICINA,2020-11-10, ,STACY MARTINEZ,F,-1,1617, ,DAVID65@GMAIL.COM,2006-04-01
1143,UNIV. NACIONAL DEL COMAHUE,CONTADOR PÚBLICO ,2020-10-18, ,CHRISTOPHER MARTINEZ,M,-1,6513, ,MICHAEL37@HOTMAIL.COM,1923-04-08
1144,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN CIENCIA POLÍTICA ,2020-11-29, ,BRIAN EDWARDS,M,-1,8508, ,BERNARDBRIAN@GMAIL.COM,1952-12-15
1145,UNIV. NACIONAL DEL COMAHUE,DISEÑO INDUSTRIAL,2020-11-29, ,PAUL SIMS,M,-1,6628, ,BRANDIDALTON@HOTMAIL.COM,1993-03-20
1146,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN PSICOLOGÍA,2020-11-09, ,CHRISTINA SMITH,F,-1,2828, ,STEPHANIE41@HOTMAIL.COM,1978-01-13
1147,UNIV. NACIONAL DEL COMAHUE,TÉCNICO PARA BIOTERIOS ,2020-11-22, ,MATTHEW COLON,M,-1,6213, ,PIERCENICOLAS@GMAIL.COM,1944-05-22
1148,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN CIENCIAS ANTROPOLÓGICAS,2020-11-13, ,NANCY HUGHES,F,-1,5442, ,EVANCOOPER@YAHOO.COM,1913-08-17
1149,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN MUSICOTERAPIA,2020-09-07, ,EMILY PAGE,F,-1,2705, ,ROBERT29@HOTMAIL.COM,1946-07-09
1150,UNIV. NACIONAL DEL COMAHUE,ACTUARIO ,2021-01-23, ,CHARLES WILEY,M,-1,3440, ,ASHLEYSANCHEZ@GMAIL.COM,1919-03-23
1151,UNIV. NACIONAL DEL COMAHUE,INGENIERÍA MECÁNICA,2021-01-12, ,MELANIE MASON,F,-1,9421, ,TAYLORBRITTANY@YAHOO.COM,1933-04-08
1152,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN CIENCIAS BIOLÓGICAS,2020-10-02, ,JOHN ADAMS,M,-1,8144, ,KTORRES@YAHOO.COM,1940-10-17
1153,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN GESTIÓN DE AGROALIMENTOS,2020-10-31, ,DEBORAH BISHOP,F,-1,3232, ,QALVAREZ@YAHOO.COM,2016-12-25
1154,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN GESTIÓN DE AGROALIMENTOS,2020-12-22, ,ALEXANDER AGUILAR,M,-1,6559, ,KELLYANGELA@HOTMAIL.COM,1961-04-17
1155,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN PSICOLOGÍA,2020-12-05, ,JONATHAN ASHLEY,M,-1,4707, ,STEVEN16@HOTMAIL.COM,1931-12-17
1156,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN PRODUCCIÓN DE BIOIMAGENES,2021-01-22, ,TODD OCHOA,M,-1,6551, ,LMCMAHON@YAHOO.COM,1944-01-11
1157,UNIV. NACIONAL DEL COMAHUE,INGENIERÍA ELECTRÓNICA,2020-12-08, ,TIFFANY KIM,F,-1,3474, ,WRIGHTKRISTOPHER@YAHOO.COM,1957-03-17
1158,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN TERAPIA OCUPACIONAL,2020-10-07, ,CAROLYN BAKER,F,-1,4653, ,QINGRAM@HOTMAIL.COM,1952-02-01
1159,UNIV. NACIONAL DEL COMAHUE,INGENIERÍA EN INFORMÁTICA,2020-09-06, ,VALERIE HUGHES,F,-1,7203, ,SMCDONALD@GMAIL.COM,1941-06-05
1160,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN KINESIOLOGÍA Y FISIATRÍA,2020-11-16, ,STACEY SPEARS,F,-1,7009, ,ROBERT87@YAHOO.COM,1995-07-20
1161,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN CIENCIAS GEOLÓGICAS,2020-10-29, ,GERALD MILLER,M,-1,6315, ,JACOBSTHOMAS@GMAIL.COM,1990-12-15
1162,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN CIENCIAS DE LA COMPUTACIÓN,2020-09-08, ,MICHAEL SIMPSON,M,-1,6652, ,DAVIDGAINES@YAHOO.COM,1910-08-26
1163,UNIV. NACIONAL DEL COMAHUE,INGENIERÍA MECÁNICA,2020-12-29, ,JASON DEAN,M,-1,6403, ,AUSTINCARLSON@HOTMAIL.COM,1916-02-23
1164,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN CIENCIAS DE LA EDUCACIÓN ,2020-09-20, ,RITA THOMAS DVM,F,-1,4237, ,JACOBWARREN@YAHOO.COM,2007-05-01
1165,UNIV. NACIONAL DEL COMAHUE,TÉCNICO PARA BIOTERIOS ,2020-10-29, ,PETER RAMOS,M,-1,7517, ,XORTEGA@HOTMAIL.COM,2020-01-18
1166,UNIV. NACIONAL DEL COMAHUE,ACTUARIO ,2021-01-13, ,STEPHEN MOORE,M,-1,5276, ,RANDY37@YAHOO.COM,1905-12-16
1167,UNIV. NACIONAL DEL COMAHUE,CONTADOR PÚBLICO ,2020-10-01, ,WILLIAM THOMAS,M,-1,3061, ,HOUSEALEX@GMAIL.COM,1979-02-27
1168,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN MUSICOTERAPIA,2020-10-25, ,MEGAN WILSON,F,-1,7513, ,WOODSTEPHANIE@YAHOO.COM,1907-02-09
1169,UNIV. NACIONAL DEL COMAHUE,TÉCNICO PARA BIOTERIOS ,2020-10-13, ,KIMBERLY POOLE,F,-1,5601, ,UOCONNOR@HOTMAIL.COM,1914-10-02
1170,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN PSICOLOGÍA,2020-11-29, ,DENISE GUZMAN MD,F,-1,2713, ,ANDREWSSAMUEL@YAHOO.COM,1926-08-19
1171,UNIV. NACIONAL DEL COMAHUE,INGENIERÍA ELECTRÓNICA,2021-02-18, ,DEBORAH BOYD,F,-1,9017, ,DCERVANTES@YAHOO.COM,1930-05-20
1172,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN CIENCIAS GEOLÓGICAS,2020-10-29, ,AARON SIMS,M,-1,5276, ,MSMITH@GMAIL.COM,1984-04-19
1173,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN ARTES,2021-02-09, ,HAYLEY PEARSON,F,-1,3134, ,MANDERSON@GMAIL.COM,1941-09-11
1174,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN RELACIONES DEL TRABAJO ,2020-11-01, ,SAMANTHA HARPER,F,-1,1765, ,ASMITH@HOTMAIL.COM,2005-02-03
1175,UNIV. NACIONAL DEL COMAHUE,CONTADOR PÚBLICO ,2021-01-05, ,TYLER NGUYEN,M,-1,2501, ,PRUBIO@YAHOO.COM,1998-02-19
1176,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN SOCIOLOGÍA ,2020-12-14, ,VICTORIA SANCHEZ,F,-1,1623, ,QCLARKE@YAHOO.COM,1993-03-16
1177,UNIV. NACIONAL DEL COMAHUE,AGRONOMÍA,2021-01-23, ,ROBERTA WILLIAMS,F,-1,6387, ,MICHELLEWILLIS@HOTMAIL.COM,1915-01-20
1178,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN CIENCIA POLÍTICA ,2020-11-22, ,CHRIS MILLER,M,-1,8340, ,CASEYSHARON@YAHOO.COM,1991-07-16
1179,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN MUSICOTERAPIA,2020-11-11, ,KYLE ALLEN,M,-1,6474, ,CHRISTOPHER88@HOTMAIL.COM,2011-01-10
1180,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN ADMINISTRACIÓN ,2020-11-07, ,NATALIE WILLIAMS,F,-1,7507, ,PBUCK@HOTMAIL.COM,1933-03-07
1181,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN CIENCIAS BIOLÓGICAS,2021-01-16, ,NATHAN ANDERSON,M,-1,6075, ,PARKERWILLIAM@GMAIL.COM,1921-10-29
1182,UNIV. NACIONAL DEL COMAHUE,LICENCIATURA EN CIENCIAS GEOLÓGICAS,2020-12-21, ,KAREN OCONNOR,F,-1,9051, ,GYOUNG@GMAIL.COM,1931-06-22
1183,UNIV. NACIONAL DEL COMAHUE,AGRONOMÍA,2020-11-28, ,JENNIFER JONES,F,-1,3052, ,GJOHNSON@GMAIL.COM,1998-12-20
